id,scan_result_id,severity,title,description,rule_id,file_path,line_start,line_end,recommendation
9cf922ee-8517-46b5-8a93-18c6895d1442,43ef2e11-873d-47e2-a3d8-e09ced2f1754,info,Cross-Site Scripting (XSS) en renderizado de input de usuario,Attention hand sit determine court per order however world thousand.,semgrep.CWE-079,src/Views/UserView.cshtml,246,256,Sanitizar y escapar el input antes de renderizarlo.
8f2c374f-2e75-4695-b95f-7ae56e05d21e,24a34b50-894d-4675-91e5-003c8358e842,medium,Dependencia con vulnerabilidad conocida (paquete desactualizado),Not base little fast cultural course development office news than might fast get.,trivy.CVE-2024-1234,src/Payment.csproj,156,163,Actualizar el paquete a la ultima version parcheada.
56d0d080-02d8-4320-b00d-d80d2144c722,24a34b50-894d-4675-91e5-003c8358e842,info,Cookie de sesion sin flag Secure/HttpOnly,Move once professor fall field per left argue.,zap.insecure-cookie,src/Middleware/PaymentMiddleware.cs,217,229,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
ad6010bd-aca1-4c49-8431-2e163d8c2e8b,324a534b-16d4-49c6-b4c6-1dde01b106ed,medium,Convencion de nombres no respetada,Science run order those value drive check smile mouth land allow parent street low both bar.,sonar.naming-convention,src/Models/NotificationModel.cs,279,280,Renombrar siguiendo la convencion PascalCase del proyecto.
6d161d7a-8f6e-465e-99b4-71c97700eece,324a534b-16d4-49c6-b4c6-1dde01b106ed,info,Convencion de nombres no respetada,Goal west throughout movie begin expert bill eight impact play I front least both professional range.,sonar.naming-convention,src/Models/AuthModel.cs,56,63,Renombrar siguiendo la convencion PascalCase del proyecto.
d60a22be-afda-4268-986d-ef91cdaf5b54,d9e6cb34-7440-42c6-930e-e3f80b404e69,high,SQL Injection detectado en parametro de busqueda,Professional figure also one against PM find chair owner put family source mention.,semgrep.CWE-089,src/Controllers/SearchController.cs,51,59,Usar consultas parametrizadas con Entity Framework o Dapper.
386cda69-9de3-491c-ab23-8e2c5ffd4479,d9e6cb34-7440-42c6-930e-e3f80b404e69,low,Dependencia con vulnerabilidad conocida (paquete desactualizado),Peace finally even herself home college call four against operation lawyer.,trivy.CVE-2024-1234,src/Report.csproj,201,215,Actualizar el paquete a la ultima version parcheada.
abbd1bb8-e693-4baf-b937-c9d2dff4d60d,8ed2f0d9-98d0-4832-94ab-920be5fb95af,medium,Bloque de codigo duplicado detectado,Chair analysis we common stock letter choice school agreement beat rest become.,sonar.duplicate-code,src/Helpers/PaymentHelper.cs,283,288,Extraer la logica comun a un metodo/clase compartida.
f0508aa6-8155-41ed-8190-2f20f398e7bf,ea3ccc52-f612-4774-b72b-a3b0395a95a8,info,Credencial expuesta en variable de entorno hardcodeada,Study marriage week relate compare let including western check them include young benefit kind different window.,gitleaks.aws-access-key,src/Services/StorageService.cs,59,67,Mover la credencial a un Kubernetes Secret.
eb17bee0-e851-411e-b6d5-b2fffeae2d9b,ea3ccc52-f612-4774-b72b-a3b0395a95a8,medium,Credencial hardcodeada en codigo fuente,Successful threat development want new more side beat wall article still similar spend measure.,semgrep.CWE-798,src/Repositories/StorageRepository.cs,271,281,Eliminar la credencial del codigo y usar un gestor de secretos.
17daefd2-a637-40b6-82c8-df3eb7cb822b,7ffc1801-807e-4972-b034-4fa47c3e95da,low,Credencial expuesta en variable de entorno hardcodeada,Visit dog similar dream much reality attack anything just dream.,gitleaks.aws-access-key,src/Services/ScanService.cs,60,65,Mover la credencial a un Kubernetes Secret.
f2871f8b-e568-4b66-8ad9-4fce3e81c19d,7ffc1801-807e-4972-b034-4fa47c3e95da,info,Cookie de sesion sin flag Secure/HttpOnly,Mouth pass chair finally husband effort education activity economy every single gun.,zap.insecure-cookie,src/Middleware/PaymentMiddleware.cs,262,274,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
da7f08aa-489c-462c-a3d2-a7ba8363152f,43d1219d-15e4-4a14-a4c1-687937539184,low,Metodo demasiado largo (>100 lineas),Mr parent computer perhaps debate take south road senior do east.,sonar.long-method,src/Services/PaymentService.cs,285,290,Dividir el metodo en unidades mas pequenas y cohesivas.
5702f547-c390-464e-9fe4-1ea94870e652,43d1219d-15e4-4a14-a4c1-687937539184,info,Variable declarada pero nunca utilizada,Rate policy third real throughout young support daughter bill we enough minute news remain especially throw.,sonar.unused-variable,src/Controllers/PaymentController.cs,96,106,Eliminar la variable no utilizada.
0553dcfa-3075-4733-848a-a2c33af6eada,caa10ea1-5965-485e-9217-954da1adfd2e,medium,Credencial hardcodeada en codigo fuente,Military decision goal tend send politics television force film matter every prove.,semgrep.CWE-798,src/Repositories/StorageRepository.cs,251,256,Eliminar la credencial del codigo y usar un gestor de secretos.
69baa9cd-d423-4363-b42d-435656fbc739,caa10ea1-5965-485e-9217-954da1adfd2e,low,API Key generica expuesta en codigo fuente,Policy cultural official bag them free fish together front.,gitleaks.generic-api-key,src/Config/SearchConfig.cs,113,122,Externalizar la API Key a variables de entorno o un vault.
b158e0be-32c1-47cb-a392-923288dfc789,125d4307-ff2a-4394-830d-44841857b9c5,info,Convencion de nombres no respetada,Ahead remember yeah low authority personal class measure explain suddenly certainly again arm will.,sonar.naming-convention,src/Models/StorageModel.cs,282,285,Renombrar siguiendo la convencion PascalCase del proyecto.
dfc009e5-c364-4fae-84b2-048a52f99da6,b4e7103f-bd6d-4ce4-9a43-e0610c7e92f6,high,Bloque de codigo duplicado detectado,Republican similar until economic first future face indeed why bad number describe enough different Democrat.,sonar.duplicate-code,src/Helpers/ScanHelper.cs,17,31,Extraer la logica comun a un metodo/clase compartida.
1a1b11ed-8266-494d-a81a-abf0600fdc80,b4e7103f-bd6d-4ce4-9a43-e0610c7e92f6,low,Metodo demasiado largo (>100 lineas),Easy important series organization process trade next medical better fight technology describe should million once.,sonar.long-method,src/Services/AuthService.cs,122,128,Dividir el metodo en unidades mas pequenas y cohesivas.
b393e6f0-6a4e-4527-8c6a-ed96bcce120c,66a7aca2-886a-4e97-8229-95b6f9476a3d,high,API Key generica expuesta en codigo fuente,Together color born challenge up measure station seem somebody nation.,gitleaks.generic-api-key,src/Config/ReportConfig.cs,273,281,Externalizar la API Key a variables de entorno o un vault.
ae1f0bd8-e1ca-402c-803c-08adc7e4e909,66e5451f-da17-49be-9892-6f1f1c916d57,medium,Variable declarada pero nunca utilizada,Something scene else society whose financial not support friend reflect do someone deep minute send.,sonar.unused-variable,src/Controllers/AuthController.cs,70,83,Eliminar la variable no utilizada.
8a9c9ded-48f6-43af-bc4b-d15594b1d944,66e5451f-da17-49be-9892-6f1f1c916d57,low,Variable declarada pero nunca utilizada,Thought something final wear send toward wish doctor.,sonar.unused-variable,src/Controllers/PaymentController.cs,68,75,Eliminar la variable no utilizada.
f41c208b-fc1f-4f78-a622-921558f04c11,e8d720b7-4c3b-47b5-99ab-883edbde6413,info,SQL Injection detectado en parametro de busqueda,Also light same fast keep simply agreement lay able after visit account finally card whom.,semgrep.CWE-089,src/Controllers/AuthController.cs,207,215,Usar consultas parametrizadas con Entity Framework o Dapper.
c62dba4d-3bc6-4837-aaf1-c1471a5315e7,e8d720b7-4c3b-47b5-99ab-883edbde6413,medium,Cross-Site Scripting (XSS) en renderizado de input de usuario,Despite bag seem wear enter water your eight kid most item up.,semgrep.CWE-079,src/Views/StorageView.cshtml,250,260,Sanitizar y escapar el input antes de renderizarlo.
77503269-c72e-4d9d-b819-2733d7a77f70,fdded151-0a9c-4078-bc54-98b26113096f,high,Complejidad ciclomatica excesiva en metodo,Without investment television stop address you success.,sonar.complexity-high,src/Services/StorageService.cs,184,186,Refactorizar el metodo dividiendolo en funciones mas pequenas.
00788f7a-9fb2-4392-94d2-a0c7c4b47cf4,c31f1b39-0d94-4f11-83dd-491c239cbdfa,high,Credencial hardcodeada en codigo fuente,Someone call increase travel be under speak her year.,semgrep.CWE-798,src/Repositories/ReportRepository.cs,25,26,Eliminar la credencial del codigo y usar un gestor de secretos.
30efeca4-b071-4f13-945c-7d9cbbb54229,c31f1b39-0d94-4f11-83dd-491c239cbdfa,medium,SQL Injection detectado en parametro de busqueda,Nothing toward health mother instead total popular.,semgrep.CWE-089,src/Controllers/AuthController.cs,81,95,Usar consultas parametrizadas con Entity Framework o Dapper.
5edd866e-c6d1-4a2d-95a4-a8fb4412b8aa,ac679062-ab2e-465d-a6b6-289e7870450c,critical,Bloque de codigo duplicado detectado,History down least anyone remain present growth attention set seven thus tree along miss.,sonar.duplicate-code,src/Helpers/PaymentHelper.cs,155,160,Extraer la logica comun a un metodo/clase compartida.
ce2b8123-2341-45c1-8944-fa0298818e1b,0cddf044-e921-4f69-824d-479bff67d841,high,Metodo demasiado largo (>100 lineas),A develop health lot cold hospital local happen whether personal down decide another son.,sonar.long-method,src/Services/AuthService.cs,49,49,Dividir el metodo en unidades mas pequenas y cohesivas.
b7b664a8-4aa5-4b2b-8e07-6224d483e8eb,0cddf044-e921-4f69-824d-479bff67d841,low,Bloque de codigo duplicado detectado,Sense rock democratic more town apply beautiful music ten material.,sonar.duplicate-code,src/Helpers/UserHelper.cs,266,280,Extraer la logica comun a un metodo/clase compartida.
26508945-a3a6-4e6f-b0d4-abec54b1d92f,4c77f41e-fe56-44ab-bf2c-f183d677ea54,info,Cookie de sesion sin flag Secure/HttpOnly,Media interview thing ten each watch instead safe if.,zap.insecure-cookie,src/Middleware/UserMiddleware.cs,78,91,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
5864c9bb-1fb0-49fa-8e01-0c566970d09c,4c77f41e-fe56-44ab-bf2c-f183d677ea54,medium,Cookie de sesion sin flag Secure/HttpOnly,Might economy important of mean sell nearly little as system.,zap.insecure-cookie,src/Middleware/StorageMiddleware.cs,112,114,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
19cc58da-e29f-4b22-9e31-5dec3cf78336,4822c50f-e8a8-4b9f-9832-6994d9152eec,medium,SQL Injection detectado en parametro de busqueda,Five minute husband defense goal over scientist structure none hair prove would early half training eye.,semgrep.CWE-089,src/Controllers/ScanController.cs,106,112,Usar consultas parametrizadas con Entity Framework o Dapper.
1416968a-9dbf-442d-8d75-32ca9c1f2fa2,4822c50f-e8a8-4b9f-9832-6994d9152eec,medium,Dependencia con vulnerabilidad conocida (paquete desactualizado),General per together college and skill might trade product end admit window.,trivy.CVE-2024-1234,src/Scan.csproj,28,35,Actualizar el paquete a la ultima version parcheada.
73341ddd-c0e2-4784-8539-6caddbb53cd0,a6e6e7ea-d863-4d9f-a10d-8a1feb6334e9,medium,Cookie de sesion sin flag Secure/HttpOnly,Ball glass article office large model edge.,zap.insecure-cookie,src/Middleware/PaymentMiddleware.cs,242,244,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
ce662711-6ada-41ce-aac3-23159bad3e83,a6e6e7ea-d863-4d9f-a10d-8a1feb6334e9,low,API Key generica expuesta en codigo fuente,Air stage store much popular old theory read.,gitleaks.generic-api-key,src/Config/AuthConfig.cs,8,16,Externalizar la API Key a variables de entorno o un vault.
cddb8b49-3d55-45db-8678-873c53c27887,1795495b-73c7-4b5e-adea-19d7c4b9c92b,critical,Credencial expuesta en variable de entorno hardcodeada,Issue physical address visit factor possible particular.,gitleaks.aws-access-key,src/Services/SearchService.cs,126,128,Mover la credencial a un Kubernetes Secret.
5eaa7f4c-1b97-45c7-b03a-f3ddc78100d4,6bafa9c0-5c47-4f64-8a92-a5ffa9820c17,medium,Bloque de codigo duplicado detectado,Cold consider point today interview above dog firm have.,sonar.duplicate-code,src/Helpers/AuthHelper.cs,7,11,Extraer la logica comun a un metodo/clase compartida.
3418a197-29af-4439-a916-c4dd63bc27fb,6bafa9c0-5c47-4f64-8a92-a5ffa9820c17,medium,Complejidad ciclomatica excesiva en metodo,Cold answer step fast fly really east threat.,sonar.complexity-high,src/Services/PaymentService.cs,255,266,Refactorizar el metodo dividiendolo en funciones mas pequenas.
0697e0e0-ffd7-42d0-bc41-081297d1a63d,5b01f473-8862-42c8-9873-a210fb71a0b7,high,Cross-Site Scripting (XSS) en renderizado de input de usuario,Early evidence ball ability none hold development.,semgrep.CWE-079,src/Views/AuthView.cshtml,135,137,Sanitizar y escapar el input antes de renderizarlo.
337e09b1-09dc-47ef-a21d-dad018afa589,5b01f473-8862-42c8-9873-a210fb71a0b7,medium,SQL Injection detectado en parametro de busqueda,Station become against not fear arrive economy.,semgrep.CWE-089,src/Controllers/StorageController.cs,291,296,Usar consultas parametrizadas con Entity Framework o Dapper.
eb6e4348-d371-4e86-b92f-bc4972f2a52c,284ed817-d0ef-4138-8d84-268089f3a02a,high,Convencion de nombres no respetada,Benefit begin research let as dinner system break head fine natural personal serve power.,sonar.naming-convention,src/Models/AuthModel.cs,117,117,Renombrar siguiendo la convencion PascalCase del proyecto.
12f8b35d-8ede-419f-8dbf-64e9dc78bd7a,284ed817-d0ef-4138-8d84-268089f3a02a,low,Bloque de codigo duplicado detectado,Range believe our high subject year anyone series.,sonar.duplicate-code,src/Helpers/SearchHelper.cs,242,253,Extraer la logica comun a un metodo/clase compartida.
0676619a-a87f-44e7-8b59-55badf17376e,4d650030-5110-4b29-b599-ed383d98b006,high,Cross-Site Scripting (XSS) en renderizado de input de usuario,American wear join stop option easy option believe fact teacher.,semgrep.CWE-079,src/Views/ScanView.cshtml,40,51,Sanitizar y escapar el input antes de renderizarlo.
510204ef-de44-4d66-84d2-28efaedcad17,4d650030-5110-4b29-b599-ed383d98b006,low,Credencial expuesta en variable de entorno hardcodeada,Low ok result source evidence bad must against as.,gitleaks.aws-access-key,src/Services/UserService.cs,265,266,Mover la credencial a un Kubernetes Secret.
d23a2ec2-cc3c-481f-81d4-1fc7951da660,0b32bc69-2df3-48b4-9478-72b300b96840,info,Variable declarada pero nunca utilizada,Smile away large agency interest always father conference stage difficult.,sonar.unused-variable,src/Controllers/AuthController.cs,284,298,Eliminar la variable no utilizada.
cb5a2f2b-f56c-4985-98d1-4d2f699678ba,0b32bc69-2df3-48b4-9478-72b300b96840,low,Variable declarada pero nunca utilizada,Room growth bit eye free approach under usually dream last.,sonar.unused-variable,src/Controllers/UserController.cs,150,159,Eliminar la variable no utilizada.
31725882-088a-4206-a229-65f2e20f296b,cd323ee8-5408-419b-bb52-fe9458aaf5f0,info,Complejidad ciclomatica excesiva en metodo,Star whole adult mind option nearly herself score positive land top way network for piece.,sonar.complexity-high,src/Services/NotificationService.cs,158,161,Refactorizar el metodo dividiendolo en funciones mas pequenas.
a3cb750a-c87d-4bef-948c-4e918468a10c,f5b9e52a-6a71-4f2a-9f97-db7410b43ffa,info,Cookie de sesion sin flag Secure/HttpOnly,Analysis no gun individual chair short peace street lose you law history travel situation.,zap.insecure-cookie,src/Middleware/AuthMiddleware.cs,298,301,"Configurar las cookies con los flags Secure, HttpOnly y SameSite."
4a5123b8-0a24-451f-85d3-b49e7ba8a427,f5b9e52a-6a71-4f2a-9f97-db7410b43ffa,medium,Credencial expuesta en variable de entorno hardcodeada,Receive somebody continue report admit example PM personal seat occur run sister manager view modern.,gitleaks.aws-access-key,src/Services/NotificationService.cs,39,40,Mover la credencial a un Kubernetes Secret.
500b3ab3-51e8-4c80-8a2a-e20194526c36,36d4a489-2b49-451c-953d-bbcd20bb4a50,high,Complejidad ciclomatica excesiva en metodo,Young statement support list focus space develop marriage sell hold yourself that number theory.,sonar.complexity-high,src/Services/PaymentService.cs,55,60,Refactorizar el metodo dividiendolo en funciones mas pequenas.
ff7ce3fd-6cd2-4874-9323-17d45df7cc3f,36d4a489-2b49-451c-953d-bbcd20bb4a50,medium,Metodo demasiado largo (>100 lineas),Experience give must represent read ok option Mrs ok you always clearly nearly.,sonar.long-method,src/Services/AuthService.cs,275,286,Dividir el metodo en unidades mas pequenas y cohesivas.
137f3e22-8a4b-4a27-910c-4112932fa979,539fb618-3353-43cc-aa97-8a8a7cd988c1,low,Credencial hardcodeada en codigo fuente,Model see suffer night challenge consider deep return if quickly Republican carry when develop.,semgrep.CWE-798,src/Repositories/ReportRepository.cs,76,78,Eliminar la credencial del codigo y usar un gestor de secretos.
428d577a-d506-4f28-a6f8-1b922dd1db70,b93f11fe-7a1d-44ce-8710-0d89a98eb90c,low,Dependencia con vulnerabilidad conocida (paquete desactualizado),Boy network option suddenly difference police although same city size statement dark pattern decade.,trivy.CVE-2024-1234,src/Auth.csproj,72,75,Actualizar el paquete a la ultima version parcheada.
c5625d10-444c-4fdf-9156-5834398e2903,d0f10650-f929-4487-b6ff-71b8fa0d38f4,high,Bloque de codigo duplicado detectado,Believe control senior stay fear trial let country thank several the official about certain.,sonar.duplicate-code,src/Helpers/PaymentHelper.cs,102,114,Extraer la logica comun a un metodo/clase compartida.
7b4e79de-e52a-4148-8880-9a6fda33132a,d0f10650-f929-4487-b6ff-71b8fa0d38f4,low,Convencion de nombres no respetada,Stuff network but sometimes cell manage appear campaign direction position research nation off sign could.,sonar.naming-convention,src/Models/ScanModel.cs,39,39,Renombrar siguiendo la convencion PascalCase del proyecto.
e70b4ee4-ab14-41af-97c2-9e9c66b57a0a,17a13a65-fc6b-418e-a1a1-e65571ec2468,critical,Metodo demasiado largo (>100 lineas),Phone speech use grow cut total situation specific project seven energy.,sonar.long-method,src/Services/NotificationService.cs,255,255,Dividir el metodo en unidades mas pequenas y cohesivas.
cfcc64a0-d744-4e97-b099-9ab93216e8c1,17a13a65-fc6b-418e-a1a1-e65571ec2468,high,Metodo demasiado largo (>100 lineas),Realize clearly marriage them arm natural reduce table team build eight cut.,sonar.long-method,src/Services/PaymentService.cs,182,188,Dividir el metodo en unidades mas pequenas y cohesivas.
dd48cb5a-40fb-4456-881b-b029bf8d838e,c26f967d-cbe5-42ac-a90b-814fe449b8f3,high,Dependencia con vulnerabilidad conocida (paquete desactualizado),Hear standard space protect computer college democratic fill understand statement across blue many process use.,trivy.CVE-2024-1234,src/Search.csproj,45,53,Actualizar el paquete a la ultima version parcheada.
cc11e04e-e765-474d-8026-7f7b9c0747c2,c26f967d-cbe5-42ac-a90b-814fe449b8f3,medium,Credencial expuesta en variable de entorno hardcodeada,Month similar impact create impact buy couple page for.,gitleaks.aws-access-key,src/Services/UserService.cs,279,279,Mover la credencial a un Kubernetes Secret.
38b9972f-eab3-4081-8a97-1721dca6a82f,e475f77c-0c2b-42fe-ba7c-816535806e4e,critical,Convencion de nombres no respetada,Wait up admit matter buy agent entire she until.,sonar.naming-convention,src/Models/ReportModel.cs,300,307,Renombrar siguiendo la convencion PascalCase del proyecto.
ffb7c459-487f-4670-94e4-614ebeef7571,031ca95c-ae49-46f4-affa-2169bfdcfe97,info,Credencial hardcodeada en codigo fuente,Baby news appear low thank radio mean cup while chair argue peace mission my.,semgrep.CWE-798,src/Repositories/PaymentRepository.cs,91,98,Eliminar la credencial del codigo y usar un gestor de secretos.
5de57520-cb35-48e5-8fb6-c8c7e789654b,031ca95c-ae49-46f4-affa-2169bfdcfe97,medium,Cross-Site Scripting (XSS) en renderizado de input de usuario,Allow daughter pick goal wonder thought five ask past.,semgrep.CWE-079,src/Views/ReportView.cshtml,15,26,Sanitizar y escapar el input antes de renderizarlo.
c26b0386-9e5d-4c65-b575-ad88a8c22366,d5c4c4de-eb0b-429a-ac50-ec6d27929797,info,Convencion de nombres no respetada,Growth fear song billion summer our big tree raise meet only.,sonar.naming-convention,src/Models/ScanModel.cs,90,105,Renombrar siguiendo la convencion PascalCase del proyecto.
64f0afcf-f401-48f8-8996-cbf2261885df,1f838040-7031-4622-9db2-1dec695b526a,high,Cross-Site Scripting (XSS) en renderizado de input de usuario,Any huge without among five since arrive against part once determine.,semgrep.CWE-079,src/Views/PaymentView.cshtml,166,167,Sanitizar y escapar el input antes de renderizarlo.
2e31c0e8-aadc-48de-8283-ab2f7d8e3fe1,1f838040-7031-4622-9db2-1dec695b526a,low,Credencial hardcodeada en codigo fuente,Southern some same stop card store body read physical.,semgrep.CWE-798,src/Repositories/AuthRepository.cs,270,281,Eliminar la credencial del codigo y usar un gestor de secretos.
ea666e68-4c4d-4550-8c9e-56ee4db359be,9f2c7e0f-9f93-4cd4-bcb4-3a566842a938,critical,Metodo demasiado largo (>100 lineas),Fly information management cold hospital indicate establish safe claim sound environmental relationship less safe appear.,sonar.long-method,src/Services/AuthService.cs,173,182,Dividir el metodo en unidades mas pequenas y cohesivas.
3a5286ae-2c45-4b7c-9808-d4c2c665e9b5,9f2c7e0f-9f93-4cd4-bcb4-3a566842a938,high,Bloque de codigo duplicado detectado,Political prepare remain adult meet model PM thousand success wind artist grow find tend international.,sonar.duplicate-code,src/Helpers/NotificationHelper.cs,250,260,Extraer la logica comun a un metodo/clase compartida.
4aab75a1-7d79-4a74-96c2-02ebc1b71442,996b7296-af0a-48c2-afbc-53fe724c6aa3,medium,Complejidad ciclomatica excesiva en metodo,Team cultural power north why computer chair she draw heavy.,sonar.complexity-high,src/Services/PaymentService.cs,163,170,Refactorizar el metodo dividiendolo en funciones mas pequenas.
2611ae32-f12f-4b23-a794-bccef12346bd,996b7296-af0a-48c2-afbc-53fe724c6aa3,medium,Convencion de nombres no respetada,Bring be PM easy sing our month political day positive food economy affect.,sonar.naming-convention,src/Models/AuthModel.cs,255,259,Renombrar siguiendo la convencion PascalCase del proyecto.
b07c5021-4401-4211-b769-09b06cad2ae2,d6cf17c4-29bd-4a49-9b9a-25aae3fd0021,info,SQL Injection detectado en parametro de busqueda,Himself generation type however know great effort both energy past country three writer feeling hotel hope.,semgrep.CWE-089,src/Controllers/ScanController.cs,108,115,Usar consultas parametrizadas con Entity Framework o Dapper.
d11c9ab6-983c-47ed-89b7-36536d17f72d,d6cf17c4-29bd-4a49-9b9a-25aae3fd0021,medium,SQL Injection detectado en parametro de busqueda,State raise collection type threat upon right any wind.,semgrep.CWE-089,src/Controllers/ReportController.cs,132,135,Usar consultas parametrizadas con Entity Framework o Dapper.
240fb3a8-758e-439c-9555-3c3c49f439d2,74d9df6d-2150-4d28-b52c-a4fb8f12fe36,low,Dependencia con vulnerabilidad conocida (paquete desactualizado),Skin live compare skill thing meeting bill pick activity camera defense PM product movie not station.,trivy.CVE-2024-1234,src/Auth.csproj,18,27,Actualizar el paquete a la ultima version parcheada.
38a62c58-837f-4d46-85b2-090db17c9a14,56ffa8b1-db3c-48a7-93c1-3e150920741c,critical,Complejidad ciclomatica excesiva en metodo,Everybody we bit remain country radio choose cut.,sonar.complexity-high,src/Services/ReportService.cs,88,100,Refactorizar el metodo dividiendolo en funciones mas pequenas.
66ca43c6-b66c-45b1-9200-121b27dec3d9,56ffa8b1-db3c-48a7-93c1-3e150920741c,high,Complejidad ciclomatica excesiva en metodo,Another notice affect free heart win perhaps do hit kitchen try according court.,sonar.complexity-high,src/Services/AuthService.cs,174,189,Refactorizar el metodo dividiendolo en funciones mas pequenas.
ef2e22d1-3962-4b31-a820-e1b6b3b8d1ed,761ed9cd-b9df-4fab-a93e-aba07ee405ec,medium,Variable declarada pero nunca utilizada,Claim address national lose low bar really within suffer class positive must action police.,sonar.unused-variable,src/Controllers/ScanController.cs,122,125,Eliminar la variable no utilizada.
3040f23d-5d25-4491-a7bb-7f7a18aeb617,761ed9cd-b9df-4fab-a93e-aba07ee405ec,low,Metodo demasiado largo (>100 lineas),Hot occur however order likely send happy song sense.,sonar.long-method,src/Services/StorageService.cs,79,80,Dividir el metodo en unidades mas pequenas y cohesivas.
942f505a-7823-4d6c-ad1d-2a406e922fb1,c142009f-e535-4bd5-a316-090beb063a27,medium,Complejidad ciclomatica excesiva en metodo,Almost job movie piece unit several nothing challenge military sit likely network field.,sonar.complexity-high,src/Services/NotificationService.cs,268,281,Refactorizar el metodo dividiendolo en funciones mas pequenas.
4d0ae648-80cc-45a2-b348-76906aa47742,7950d7e0-9adf-4a14-9167-b64a52d6089f,low,Credencial hardcodeada en codigo fuente,Present hundred often foot treatment pattern article check carry learn.,semgrep.CWE-798,src/Repositories/StorageRepository.cs,89,94,Eliminar la credencial del codigo y usar un gestor de secretos.
7f9b60c0-4690-4f2b-9558-56f749ff4ed9,651ebd05-50e7-4f90-834a-6a5ba744e714,high,Credencial hardcodeada en codigo fuente,Energy join myself catch young arrive indicate nation wall development conference should.,semgrep.CWE-798,src/Repositories/AuthRepository.cs,45,57,Eliminar la credencial del codigo y usar un gestor de secretos.
5fc1eef1-9c53-414c-a6ba-5a4616243594,480fe9c6-a766-4c12-9c64-6e43f273f7d5,low,API Key generica expuesta en codigo fuente,Low both discover less else night all best military economy.,gitleaks.generic-api-key,src/Config/AuthConfig.cs,147,158,Externalizar la API Key a variables de entorno o un vault.
8fa0fedf-1871-42b7-bb55-afb52efbe8be,0fe7190a-09d6-42c6-b22d-5290de656119,low,Bloque de codigo duplicado detectado,Stock protect health listen senior pull down ground popular start dream buy development between prepare she.,sonar.duplicate-code,src/Helpers/ScanHelper.cs,207,211,Extraer la logica comun a un metodo/clase compartida.
e9f83132-3034-4653-8ddb-6cb7f339948d,0fe7190a-09d6-42c6-b22d-5290de656119,medium,Convencion de nombres no respetada,Opportunity fight exactly throw population with discuss he great speak similar role meeting help still.,sonar.naming-convention,src/Models/NotificationModel.cs,20,32,Renombrar siguiendo la convencion PascalCase del proyecto.
7743dd7b-4055-41a7-a825-08d22bea659e,978315b2-41a1-4e7b-8f7c-0cf4c2f49a71,low,Variable declarada pero nunca utilizada,Child short player help end soldier realize relationship author garden she.,sonar.unused-variable,src/Controllers/StorageController.cs,165,173,Eliminar la variable no utilizada.
2d8ccbee-d9d5-4b88-9354-152e07724181,08ccc016-66eb-452c-8726-356c2c6deb5c,high,API Key generica expuesta en codigo fuente,Mr rate property rest where put discover either degree officer ready yet.,gitleaks.generic-api-key,src/Config/PaymentConfig.cs,34,43,Externalizar la API Key a variables de entorno o un vault.
de7cd0a7-7cdf-4851-b2e0-b3a2ad6d2415,4d38451b-283d-47fc-8601-5908e20e1c82,high,Convencion de nombres no respetada,Clearly agree future shoulder stage college trade third sometimes yeah after much action operation could.,sonar.naming-convention,src/Models/SearchModel.cs,89,95,Renombrar siguiendo la convencion PascalCase del proyecto.
70c17b6e-e944-4108-a58c-39a68a6b869a,4b4a874f-7b4c-477b-b71a-9da5200109bb,medium,SQL Injection detectado en parametro de busqueda,Federal wait crime institution military section Congress focus fly behind couple.,semgrep.CWE-089,src/Controllers/UserController.cs,191,206,Usar consultas parametrizadas con Entity Framework o Dapper.
aacbcad9-649e-49a8-9253-b3fa36b5244a,c0cd3701-0540-4352-a9c3-ca0d08f8f3d0,critical,Metodo demasiado largo (>100 lineas),Manager mean cost wide line in along theory occur total financial information have whole system.,sonar.long-method,src/Services/ReportService.cs,177,182,Dividir el metodo en unidades mas pequenas y cohesivas.
fb55a6e3-1dd0-4950-9be6-6b2e41084c2c,04345209-5089-4b19-bef5-f0713283dff3,info,Metodo demasiado largo (>100 lineas),Field represent idea audience first assume hit laugh candidate religious white break consumer consumer produce common.,sonar.long-method,src/Services/ReportService.cs,236,244,Dividir el metodo en unidades mas pequenas y cohesivas.
dfbc5f27-ff31-4bb7-b5ae-6a3a496370f8,04345209-5089-4b19-bef5-f0713283dff3,low,Metodo demasiado largo (>100 lineas),Field right real fact about light type for yourself able left fall major against decade low.,sonar.long-method,src/Services/ScanService.cs,267,279,Dividir el metodo en unidades mas pequenas y cohesivas.
d62fd080-0787-430d-b1b1-2a414a70c630,4ad74d45-4de0-4e3c-91c1-40c032e2b2b4,high,Convencion de nombres no respetada,Door drop off ability pretty focus join base of run reflect series anything player as.,sonar.naming-convention,src/Models/NotificationModel.cs,164,168,Renombrar siguiendo la convencion PascalCase del proyecto.
b6a4144c-0e0e-4d59-9592-98c14689895d,b3f93f60-47c0-45cd-bac3-f16d82ad3c5c,medium,Variable declarada pero nunca utilizada,According tonight or fine ago fire bill apply discuss professor machine.,sonar.unused-variable,src/Controllers/ScanController.cs,88,93,Eliminar la variable no utilizada.
